video_id,nepali_captions,english_captions
eVSQiPbepXg_44_49 ,एउटी महिला बोहेमियन पेपर पढिरहेकी छिन्,a woman is reading a bohemian paper
eVSQiPbepXg_44_49 ,एउटी महिला जीवनशैली पत्रिका पढिरहेकी छिन्,a woman is reading a lifestyle magazine
eVSQiPbepXg_44_49 ,एउटी महिला कागज पढ्दै,a woman reads a paper
eVSQiPbepXg_44_49 ,केटी पत्रिका पढ्दै छ,the girl is reading a magazine
eVSQiPbepXg_44_49 ,केटी पत्रिका पढ्दै थिई,the girl was reading a newspaper
eVSQiPbepXg_44_49 ,एउटी केटी पत्रिका पढिरहेकी छिन्,a girl is reading a magazine
eVSQiPbepXg_44_49 ,महिला पत्रिका हेर्दै छिन्,the lady is looking at the magazine
eVSQiPbepXg_44_49 ,एउटी महिला पत्रिका पढिरहेकी छिन्,a woman is reading a magazine
eVSQiPbepXg_44_49 ,एउटी महिला पत्रिका पढिरहेकी छिन्,a woman is reading a magazine
eVSQiPbepXg_44_49 ,एउटी महिला बोहेमियन पत्रिका वा अखबार पढिरहेकी छिन्,a woman is reading bohemian magazine or newspaper
eVSQiPbepXg_44_49 ,एउटी महिला किताब पढ्दै छिन्,a woman is reading a book
eVSQiPbepXg_44_49 ,एउटी महिला पत्रिका पढिरहेकी छिन्,a woman is reading a magazine
eVSQiPbepXg_44_49 ,केटी भान्सामा चिया बनाउँदै,girl making tea in the kitchen
eVSQiPbepXg_44_49 ,नीलो पोशाकमा एउटी महिला दिनको लागि तयार हुँदै,a lady in a blue dress getting ready for the day
eVSQiPbepXg_44_49 ,एक केटी पत्रिका पढ्दै,a girl reading newspaper
eVSQiPbepXg_44_49 ,एउटी महिला किताब पढ्दै छिन्,a woman is reading a book
eVSQiPbepXg_44_49 ,महिला पत्रिका पढ्दै,lady reading a magazine
eVSQiPbepXg_44_49 ,एउटी केटी आफैले मेकअप गर्दैछिन्,a girl is applying makeup by herself
eVSQiPbepXg_44_49 ,एउटी महिला पत्रिका पढिरहेकी छिन्,a woman is reading a magazine
eVSQiPbepXg_44_49 ,एउटी महिला पत्रिका पढिरहेकी छिन्,a lady is reding a news paper
eVSQiPbepXg_44_49 ,काइया नामकी केटी ओछ्यानमा उठेर अलिकति पढ्छे अनि बिहानको खाजा मिलाएर दिनभर लुगा लगाउँछिन्,a lady named kaia wakes up in bed and reads a little and then fixes breakfast and gets dressed for the day
eVSQiPbepXg_44_49 ,एउटी केटी पढ्दै छिन्,a girl is reading
eVSQiPbepXg_44_49 ,एउटी केटी पत्रिका पढिरहेकी छिन्,a girl is reading a newspaper
eVSQiPbepXg_44_49 ,एउटी महिला पत्रिका पढिरहेकी छिन्,a woman is reading a magazine
eVSQiPbepXg_44_49 ,एउटी केटी पत्रिका पढिरहेकी छिन्,a girl is reading a magazine
eVSQiPbepXg_44_49 ,एउटी केटी पत्रिका पढिरहेकी छिन्,a girl is reading a magazine
eVSQiPbepXg_44_49 ,एउटी महिला पत्रिका पढिरहेकी छिन्,a lady is reading a newspaper
eVSQiPbepXg_44_49 ,एउटी केटी समाचार पढ्दै छिन्,a girl is reading news paper
eVSQiPbepXg_44_49 ,केटी पत्रिका पढ्छे,girl reads newspaper
eVSQiPbepXg_44_49 ,एउटी महिला पत्रिका पढिरहेकी छिन्,a woman is reading newspaper
eVSQiPbepXg_44_49 ,एउटी केटी बोहेमियन पढे,a girl read the bohemian
eVSQiPbepXg_44_49 ,एउटी जवान केटी पत्रिका पढ्छिन्,a young girl reads a newspaper
eVSQiPbepXg_44_49 ,घरमा दैनिक गतिविधिहरू,a daily activities in the house
eVSQiPbepXg_44_49 ,महिला पत्रिका पढिरहेकी छिन्,the woman is reading a magazine
eVSQiPbepXg_44_49 ,एउटी केटी पत्रिकाको पाना पल्टाउँदै छिन्,a girl is flipping pages of a magazine
eVSQiPbepXg_44_49 ,एउटी केटी बोहेमियन पढे,a girl read the bohemian
eVSQiPbepXg_44_49 ,एउटी केटी पत्रिका पढिरहेकी छिन्,a girl is reading a newspaper
eVSQiPbepXg_83_93 ,एउटी महिला आफ्नो कप कफी तयार गर्दै,a woman prepares her cup of coffee
eVSQiPbepXg_83_93 ,एउटी केटी कफी र चिनी संग एक मग भर्दै,a girl fills a mug with coffee and sugar
eVSQiPbepXg_83_93 ,एउटी केटी एक मग मा कफी खन्याई र चिनी थप्दै छ,a girl is pouring coffee into a mug and adding sugar
eVSQiPbepXg_83_93 ,एक व्यक्ति नीलो मगमा कफी खन्याइरहेछ,a person is pouring coffee into a blue mug
eVSQiPbepXg_83_93 ,एउटी महिला एक कप कफी बनाउँदै छिन्,a woman is making a cup of coffee
eVSQiPbepXg_83_93 ,एउटी महिला एक कप कफी बनाउँदै छिन्,a woman is making a cup of coffee
eVSQiPbepXg_83_93 ,एउटी महिला कफी बनाउँदै छिन्,a woman is making coffee
eVSQiPbepXg_83_93 ,एक महिला कफी खन्याइरहेकी छिन्,a woman is pouring coffee
eVSQiPbepXg_83_93 ,एउटी महिलाले भाँडोबाट कालो कफी मगमा खन्याइन् र त्यसमा तीनवटा चिनी क्यूब थपिन्,a woman pours black coffee from a pot into a mug and adds three sugar cubes to it
eVSQiPbepXg_83_93 ,कफी तयार छ,coffee is prepared
eVSQiPbepXg_83_93 ,कोही एक कप कफी बनाउँदै हुनुहुन्छ,someone is making a cup of coffee
eVSQiPbepXg_83_93 ,कसैले कफीको कप खोस्यो,someone porued a cup of coffee
eVSQiPbepXg_83_93 ,कसैले कफीको कप खन्यायो,someone poured a cup of coffee
eVSQiPbepXg_83_93 ,व्यक्तिले कपमा कफी खन्याइरहेछ,the person is pouring coffee into a cup
eVSQiPbepXg_83_93 ,एउटी महिला मगमा कफी खन्याइरहेकी छिन् र चिनीको टुक्रा थप्दै छिन्,a woman is pouring coffee into a mug and adding sugar cubes
eVSQiPbepXg_83_93 ,व्यक्तिले कपमा कफी खन्याइरहेको छ,the person is pouring coffee into the cup
eVSQiPbepXg_83_93 ,एउटी केटी कफीको कप खन्याइरहेकी छिन्,a girl is pouring a cup of coffee
eVSQiPbepXg_83_93 ,एउटी महिलाले एक कप कफी खन्याई र चिनीको टुक्रा थपिन्,a woman pours a cup of coffee and adds sugar cubes
eVSQiPbepXg_83_93 ,एक मानिस कफी तयार गर्दैछ,a man is preparing a coffee
eVSQiPbepXg_83_93 ,एक व्यक्ति एक कप कफी बनाउँदै छ,a person is making a cup of coffee
eVSQiPbepXg_83_93 ,केटीले आफ्नो सबै काम एक्लै गरिरहेकी छिन्,the girl is doing all her work by herself
eVSQiPbepXg_83_93 ,एउटी केटी आफैं मेकअप गर्छिन्,a girl is makeup herself
eVSQiPbepXg_83_93 ,एउटी केटी ऐना अगाडि उभिरहेकी छिन्,a girl is standing before a mirror
eVSQiPbepXg_83_93 ,एउटी महिलाले आफूलाई एक कप कफी खन्याई र त्यसमा चिनी थपिन्,a lady pours herself a cup of coffee and adds sugar to it
eVSQiPbepXg_83_93 ,कोही कफी बनाउँदै छन्,someone is making coffee
eVSQiPbepXg_83_93 ,kaia को घर,kaia s house
eVSQiPbepXg_83_93 ,एउटी महिला कफी बनाउँदै छिन्,a woman is making coffee
